thread_id,turn_order,role,text,created_at
thread_2544053,5,customer,"@115873 So after a very brief “help” session, I was left unanswered and unable to order a car. Thanks a lot @115873.",Mon Nov 20 10:14:19 +0000 2017
thread_2544053,6,brand,@723208 We can assure you a member of our team will follow up as soon as possible. Thank you for your patience.,Mon Nov 20 10:46:14 +0000 2017
thread_2547353,1,customer,@115873 the worst service i have faced. Today i took two rides and on both rides deducted more then actual price of that route. I paid 400 then actual amount of same destination which was traveling earlier. @116288 @Uber_Support. I want my refund bcz i cancel my @1143 fr ths,Thu Nov 16 14:14:57 +0000 2017
thread_2547353,2,brand,"@158262 Happy to help. Please go here https://t.co/Wavn5xnaeo, so we can follow up.",Thu Nov 16 14:16:15 +0000 2017
thread_2547353,3,customer,@Uber_Support I already took all support from app but disappointed from ur side.,Thu Nov 16 14:17:39 +0000 2017
thread_2547353,4,brand,@158262 We apologize for the trouble! Send us a DM with your email address and we'll follow up.,Thu Nov 16 14:20:09 +0000 2017
thread_2547353,5,customer,@Uber_Support __email__,Thu Nov 16 14:26:38 +0000 2017
thread_2547353,6,brand,@158262 Looks like our team has connected with you via our in app-support. Please follow up there if you have any questions.,Thu Nov 16 14:49:15 +0000 2017
thread_2547353,7,customer,@Uber_Support Yes your team has connected me but without resolution. M again telling u the fare which i had paid is too far then the actual price and also your driver took very long route. I told him to change the destination but the fellow gps. From source to destination i had paid 300-350 ag,Thu Nov 16 14:55:14 +0000 2017
thread_2547353,8,brand,"@158262 Appreciate you providing this feedback, Rohit. We were able to make a fare adjustment to reflect the original upfront amount. You should be able to see this reflected on your account upon your next log in. Get back to us via DM if you have any additional questions or concerns.",Thu Nov 16 15:02:34 +0000 2017
thread_2547353,9,customer,@Uber_Support Waiting ur response and fare adjustment.,Thu Nov 16 15:04:04 +0000 2017
thread_2547353,10,brand,@158262 Cash trips are refunded in the form of Uber credits. You can find more information on enabling and using your credits here;  https://t.co/dt3bPK5RUy.,Thu Nov 16 15:28:45 +0000 2017
thread_2547353,11,customer,@Uber_Support Its was not cash trips. Paid through @122951.,Thu Nov 16 15:31:08 +0000 2017
thread_2547353,12,brand,"@158262 Hey, Rohit! Please respond directly to our in-app/email messages if you have any other questions regarding this fare.",Thu Nov 16 15:33:56 +0000 2017
thread_254829,1,customer,How many times do I need to write about my complaint before you respond to it @Uber_Support?!,Thu Oct 05 17:21:53 +0000 2017
thread_254829,2,brand,@176580 That doesn't sound right. DM us your account email so we can check on the status of your request.,Thu Oct 05 18:15:26 +0000 2017
thread_254829,3,customer,@Uber_Support __email__. I've already sent a note 3 times through the app. Please look into it.,Thu Oct 05 18:21:57 +0000 2017
thread_254829,4,brand,"@176580 Hey, Yuvika. We've located your support outreach. Please expect someone to be reaching out to you shortly. Thanks for your patience.",Thu Oct 05 18:29:47 +0000 2017
thread_254829,5,customer,@Uber_Support Resolved now! Thanks for the help :),Fri Oct 06 03:06:29 +0000 2017
thread_254834,1,customer,"@Uber_Support Hello, I am a driver and am having trouble w/ documents.  Impossible to find a way to contact you. Please respond ASAP",Thu Oct 05 17:38:02 +0000 2017
thread_254834,2,brand,@176581 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Thu Oct 05 18:14:55 +0000 2017
thread_2550738,1,customer,@115873 what’s the status of my account ?,Mon Oct 30 14:57:06 +0000 2017
thread_2550738,2,brand,@724664 We can take a look! Send us a note via https://t.co/ILb6VgllH9 so our team can get in touch.,Mon Oct 30 15:10:09 +0000 2017
thread_2551122,1,customer,@Uber_Support a driver is currently driving around 30 mins after dropping us off and still charging us. Can you provide help?,Sat Nov 25 23:14:28 +0000 2017
thread_2551122,2,brand,"@724757 Here to help! Send us a note here, https://t.co/K05RdmK3t4 and our team will follow up.",Sat Nov 25 23:19:52 +0000 2017
thread_2551122,3,customer,"@115873 in the thread is the driver id. We put in our postcode, dropped us off and has just carried on and is currently driving around.",Sat Nov 25 23:20:46 +0000 2017
thread_2551122,4,brand,@724757 We're here to help! Send us a DM with your email address so we can assist.,Sat Nov 25 23:22:33 +0000 2017
thread_2551150,1,customer,"@Uber_Support the app is crashing in Columbia, SC #gococks",Sat Nov 25 23:00:44 +0000 2017
thread_2551150,2,brand,@724764 Here to help! Contact us here; https://t.co/u3MyknJaaN so we can take a closer look.,Sat Nov 25 23:02:50 +0000 2017
thread_2551420,1,customer,@Uber_Support it has been more than 10 days since I raised a request. Please respond ASAP.,Mon Oct 30 15:20:05 +0000 2017
thread_2551420,2,brand,"@724823 Sorry for the delay, Manish. Our team is reviewing your email now and will be in touch. We appreciate your patience!",Mon Oct 30 15:26:16 +0000 2017
thread_2551426,1,customer,@115873 i am unable open my account and when i forgot it will not be reset,Mon Oct 30 15:20:43 +0000 2017
thread_2551426,2,brand,@724824 Here to help! Contact us via https://t.co/Md7v036OoC so we can connect.,Mon Oct 30 15:23:25 +0000 2017
thread_2552318,1,customer,@Uber_Support I forgot my wallet in your cab last night... Can someone get in touch,Mon Oct 30 15:32:53 +0000 2017
thread_2552318,2,brand,"@724996 We're here to help, Kunal!  Send us a DM with your email address so we can connect right away.",Mon Oct 30 15:43:15 +0000 2017
thread_2552318,3,customer,@Uber_Support __email__,Mon Oct 30 15:45:08 +0000 2017
thread_2552326,1,customer,@Uber_Support how do i activate my disabled account?,Mon Oct 30 15:38:31 +0000 2017
thread_2552326,2,brand,@724997 Here to help. Send us a note at https://t.co/WbmljlOtLY so our team can connect.,Mon Oct 30 15:42:14 +0000 2017
thread_2552581,1,customer,"@Uber_Support this driver just stole my arduino kit!! He finished the trip halfway through it and is not answering his phone. What can be done?? Location, Mexico City. https://t.co/TT41YgnXdT",Thu Nov 16 15:08:42 +0000 2017
thread_2552581,2,brand,"@725047 Sorry about the trouble with your lost item. Head on over to https://t.co/rOtqyWzf0B and follow the instructions provided. If you're still having an issue getting ahold of your driver, connect with us by sending a note to https://t.co/oY5vj3NqP3. We'll be sure to follow up.",Thu Nov 16 15:10:27 +0000 2017
thread_2552581,3,customer,"@Uber_Support I have filled both forms but the problem is, there is no procedure for STOLEN ITEMS. My Arduino is not lost, he deliberately stole it, ended the trip halfway and is not answering his phone through any of the channels provided by Uber. Waiting 24 hours is nonsense.",Thu Nov 16 15:22:41 +0000 2017
thread_2552581,4,brand,@725047 We take this very seriously! Please send us a DM with your email address so we can connect ASAP.,Thu Nov 16 15:32:34 +0000 2017
thread_2552589,1,customer,@115873 if the driver is taking way longer than expected why can’t I cancel free of charge? If it was meant to be 3 minutes wait and now it’s a 10 minute wait?,Thu Nov 16 15:01:09 +0000 2017
thread_2552589,2,brand,"@725050 We're sorry to hear this was your experience. Send us a note here, https://t.co/593jusCquh, and our team will be in touch.",Thu Nov 16 15:04:37 +0000 2017
thread_2554068,1,customer,@uber_support I have problem with multiple accounts and try to delete/fix them for over a month. Exchanging email to so many ppl but couldn't fix the problem. Is there a way I can contact one person who can really help? (UberThailand) Thanks,Thu Nov 16 15:24:20 +0000 2017
thread_2554068,2,brand,"@725353 We're here to help! Send us a DM with your email address, contact no. associated with your uber account  and more specific details so we can further assist your concern.",Thu Nov 16 15:27:17 +0000 2017
thread_2554080,1,customer,"Seriously concerned that my @115873 driver doesn't know his left from his right... every turn, I've had to correct him... his map and mine look the same https://t.co/BXzOr027Li",Thu Nov 16 15:10:16 +0000 2017
thread_2554080,2,brand,"@186183 We're sorry to hear this was your experience. Send us a note here, https://t.co/z8NNR56eyf, and our team will be in touch.",Thu Nov 16 15:17:53 +0000 2017
thread_2554080,3,customer,"@Uber_Support Nah it's cool, I arrived alive... he just couldn't follow a map or gps... I rated him and mentioned it in the feed back",Thu Nov 16 18:06:03 +0000 2017
thread_2555501,1,customer,"Hi @115873, you guys billed me twice for the same trip yesterday. Just wondering how long before it gets corrected",Thu Nov 16 16:08:57 +0000 2017
thread_2555501,2,brand,@725661 Here to help! Simply contact us via https://t.co/zJ6aIZinzb so our team can assist.,Thu Nov 16 16:10:36 +0000 2017
thread_2555501,3,customer,"@Uber_Support Cool, thanks!",Thu Nov 16 16:12:51 +0000 2017
thread_2557460,1,customer,"Whyyyyyyy do I always get the @115873 driver's in the morning that are just driving for the chill of it?! Like, sorry to burst you bubble bro, but can you fucking go?!",Thu Nov 16 16:36:21 +0000 2017
thread_2557460,2,brand,@726071 Here to help! Send us a note here; https://t.co/fS660rQ8NQ and our team will be able to assist!,Thu Nov 16 16:40:49 +0000 2017
thread_2558756,1,customer,F*ck @115873  cant reach customer care...have been charged cancellation twice and drivers not coming for pickup...,Thu Nov 16 17:02:27 +0000 2017
thread_2558756,2,brand,@726382 Oh no! Please send us a note via https://t.co/QsI1vsvcif so we can help.,Thu Nov 16 17:04:25 +0000 2017
thread_2558756,3,customer,@Uber_Support Whats the use...no need for exclamation....call me and i will explain ...,Thu Nov 16 17:08:54 +0000 2017
thread_2558756,4,customer,@Uber_Support Shame on @115873  @Uber_Support call and talk if you have any honor,Thu Nov 16 17:10:32 +0000 2017
thread_2558756,5,brand,@726382 Here to help! Can you please send us a DM with your email address so we can follow up.,Thu Nov 16 17:12:05 +0000 2017
thread_2560468,1,customer,"@Uber_Support can't log in -- telling me my phone # isn't recognized?? then when I actually am able to move past the sign in, the code never gets sent to my number?? Ive resent 6 times. I have to take a trip later and have no way of doing so because of my inability to sign in.",Thu Nov 16 17:33:13 +0000 2017
thread_2560468,2,brand,@348526 Here to help. Kindly send a note at: https://t.co/dwDjAokZht so our team will connect.,Thu Nov 16 17:40:38 +0000 2017
thread_2560468,3,customer,@Uber_Support I submitted a request right after I was given the link. Still haven’t had a response and still can’t log in to my account. I need a ride in less than an hr...what do I do???,Thu Nov 16 19:58:13 +0000 2017
thread_2560468,4,brand,@348526 We're here to help! Send us a DM with your email address and more details so we can follow up.,Thu Nov 16 19:59:28 +0000 2017
thread_2561005,1,customer,@115873 quick question. Why can we not share uber eats orders like we share rides?,Thu Nov 30 21:51:16 +0000 2017
thread_2561005,2,brand,@726881 Hi there! Please reach out to https://t.co/SjsQQ8ofRq and fill out the boxes at the bottom so we can get in touch.,Thu Nov 30 21:52:33 +0000 2017
thread_2562425,1,customer,"@115873 I can sign in with my facebook account, but I can't change my password, because my account's been hacked, and my email address has been changed, thus I can't receive that psw reset email! I think this is the deficiency of your product design. HELP! THEY ARE SITLL USING IT!",Thu Nov 16 17:56:40 +0000 2017
thread_2562425,2,brand,@727185 Here to help. Send us a note at https://t.co/kGIXas5Cxg so our team can connect.,Thu Nov 16 17:57:58 +0000 2017
thread_2562425,3,customer,"@Uber_Support I have done that as soon as I found it, and have been sent many notes via this link for many times, but no reply so far, I left my email, my mobile phone number with notes, but so far no respond from Uber. And hackers are still trying to call rides by changing the phone number..",Thu Nov 16 18:02:42 +0000 2017
thread_2562425,4,brand,"@727185 We want to help, Teddy! Please DM us the email and phone number that was associated with your account and we will follow up. https://t.co/sd7yH5jmbJ",Thu Nov 16 18:03:57 +0000 2017
thread_2564238,1,customer,"@Uber_Support Customer Service in 2017 LuL! ... and the response was so fast I didn't even get the respect of a proof read. ""toards"" smh @115873 https://t.co/riyErmDgfZ",Thu Nov 16 18:03:49 +0000 2017
thread_2564238,2,customer,"@Uber_Support @115873 Oh and ""necountered"" ... sigh",Thu Nov 16 18:06:35 +0000 2017
thread_2564238,3,brand,@727598 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,Thu Nov 16 18:25:02 +0000 2017
thread_2565866,1,customer,When @121385 @115877 doesn’t give you a foot long and charges you for a 6 inch and the wrong chips,Thu Nov 16 18:50:55 +0000 2017
thread_2565866,2,brand,@727928 Sorry for the trouble! Send us a note at; https://t.co/ZFaWy0Lkdu so our team can assist.,Thu Nov 16 18:53:18 +0000 2017
thread_2565870,1,customer,@115873 @Uber_Support drivers can cancel rides after they accept your ride and you've waited 15 minutes watching them head your way. Only to strand you someplace without a ride. Use @115879,Thu Nov 16 18:47:41 +0000 2017
thread_2565870,2,brand,@727930 We're so sorry about that! Please send us a DM with your email address so we can connect.,Thu Nov 16 18:52:52 +0000 2017
thread_2569248,1,customer,@Uber_Support I have no clue what a DM is or how to send one,Mon Oct 30 16:06:11 +0000 2017
thread_2569248,2,brand,"@580809 Hi, Bill! Please direct message us your Uber account. Thanks!",Mon Oct 30 16:23:43 +0000 2017
thread_2569276,1,customer,"@Uber_Support I'm trying to be patient but i really need help trying to find this lost item, can you read your DM's please?",Mon Oct 30 16:05:37 +0000 2017
thread_2569276,2,brand,"@724827 We just got back to you via DM, Olivia.",Mon Oct 30 16:14:35 +0000 2017
thread_2569748,1,customer,@Uber_Support Having issues updating payment - Is there a support # I can call?,Mon Oct 30 16:11:36 +0000 2017
thread_2569748,2,brand,@728813 Happy to follow up! Contact us via https://t.co/OhfgxSAY58 so we can connect.,Mon Oct 30 16:31:31 +0000 2017
thread_2569748,3,customer,@Uber_Support Thanks - just sent my question,Mon Oct 30 16:35:45 +0000 2017
thread_2570203,1,customer,The #uber driver never came to pick us up from the #airport. Standing outside in 39 degree weather with my child. #lyft to the rescue,Mon Oct 30 16:45:11 +0000 2017
thread_2570203,2,brand,"@728933 So sorry to hear that, Alana! Please drop us a note at https://t.co/593jusCquh and a member of our team will follow up.",Mon Oct 30 16:48:42 +0000 2017
thread_2572124,1,customer,"@Uber_Support I bought $400 in online Uber gift cards from @137800 and added the gift cards to my Uber app. One of the gift cards I entered disappeared from the balance 10 minutes after applying, yet won't let me reuse it again.",Thu Nov 16 19:59:29 +0000 2017
thread_2572124,2,brand,"@718843 Sorry for the trouble! Send us a note here https://t.co/R8Xm8a7StU, and our team will be in touch.",Thu Nov 16 20:04:39 +0000 2017
thread_2572124,3,customer,@Uber_Support Thanks.,Thu Nov 16 20:08:03 +0000 2017
thread_2572124,4,customer,@Uber_Support Checked my balance again and it is back to the correct amount. Phew. I hope it doesn't dance around again!,Thu Nov 16 20:19:08 +0000 2017
thread_2573996,1,customer,HELP. @Uber_Support,Thu Nov 16 20:25:45 +0000 2017
thread_2573996,2,brand,@729932 Happy to help! Can you please send us a DM with your email address with additional details?,Thu Nov 16 20:28:27 +0000 2017
thread_2573996,3,customer,@Uber_Support YYUUSSSSSSS,Thu Nov 16 20:31:46 +0000 2017
thread_2573996,4,brand,@729932 Here to help. Send us a note at https://t.co/tv4psVy8sr so our team can connect.,Thu Nov 16 20:39:04 +0000 2017
thread_2573996,5,customer,@Uber_Support Why is my account disabled now? 😑,Fri Nov 17 03:46:56 +0000 2017
thread_2574063,1,customer,@Uber_Support I have a driver that was only a minute away from me and is now 24 mins away from me... he isn’t answering his phone. https://t.co/JE92hOAQ0J,Thu Nov 16 20:06:28 +0000 2017
thread_2574063,2,brand,@579483 Happy to follow up. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Thu Nov 16 20:15:06 +0000 2017
thread_2574971,1,customer,@Uber_Support having an issue with my account. Trying to buy the ride pass but it’s saying that I have an outstanding payment that I shouldn’t have.,Thu Nov 30 21:22:27 +0000 2017
thread_2574971,2,brand,@730195 We're happy to check on this with you. Please connect with us at https://t.co/V8YvTNr37q so we can take a look directly.,Thu Nov 30 21:34:34 +0000 2017
thread_2575406,1,customer,@Uber_Support You sent me that i have 10 eur off in my next ride. My ride was 11.30 and you charged me the whole amount! this is very inconvenient!,Thu Nov 16 20:57:43 +0000 2017
thread_2575406,2,brand,@730297 Here to help! Send us a note via https://t.co/lqVgKnNopt so our team can connect.,Thu Nov 16 21:04:44 +0000 2017
thread_2575408,1,customer,"Never ordering with @115877 again, was sat on hold for so long trying to cancel an order, the food arrived. This is ridiculous.",Thu Nov 16 20:55:09 +0000 2017
thread_2575408,2,brand,@730298 Here to help. Send us a note at https://t.co/EGiaYE5JMU so our team can connect.,Thu Nov 16 20:58:09 +0000 2017
thread_2575408,3,customer,@Uber_Support This is completely unhelpful. @115877 @Uber_Support  worst customer service ever.,Thu Nov 16 20:59:14 +0000 2017
thread_2575408,4,brand,@730298 Sorry to hear about that! Send us a DM with your email address so we can follow up.,Thu Nov 16 21:04:17 +0000 2017
thread_2575455,1,customer,@115873 @Uber_Support staying off the road sounds better than any of this crap your pitching https://t.co/2bV5OtyxNm,Thu Nov 16 18:17:13 +0000 2017
thread_2575455,2,customer,@115873 @Uber_Support @115873 @115877 If the delivery receiver instructions for pick up and drop off is over 280 characters and over detailed this usually never commiserate with the pay or tip you’re just teaching users to get excellent service on the cheap leaving drivers Exasperated!,Thu Nov 16 20:39:09 +0000 2017
thread_2575455,3,brand,"@119225 Go ahead and DM us your account email along with a few details of your issue, and we'll take a look. Thanks!",Thu Nov 16 20:43:32 +0000 2017
thread_2577130,1,customer,"@116288 @Uber_Support 
The promo code is applied successfully, but discount doesn't get applied while booking rides. https://t.co/jnF8jyHo3i",Thu Nov 16 21:30:10 +0000 2017
thread_2577130,2,brand,"@730723 Hey, Rahul. Thank's for getting in touch with us. Sorry to hear about the trouble! Please DM us your account email so we can take a closer look into this.",Thu Nov 16 21:32:03 +0000 2017
thread_2577130,3,customer,@Uber_Support Sent.,Thu Nov 16 21:33:40 +0000 2017
thread_2577130,4,brand,@730723 We've responded via DM!,Thu Nov 16 21:36:13 +0000 2017
thread_2577130,5,customer,@Uber_Support Your team hasn't replied on the app since last 4 hours!,Fri Nov 17 02:35:37 +0000 2017
thread_2577130,6,brand,@730723 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Fri Nov 17 02:38:01 +0000 2017
thread_2577130,7,customer,@Uber_Support They followed up with a single reply and after that I am waiting to get it resolved till now.,Fri Nov 17 02:50:31 +0000 2017
thread_2577130,8,brand,@730723 We've been in touch via DM!,Fri Nov 17 02:51:21 +0000 2017
thread_2577130,9,customer,"@Uber_Support I had to take a ride just now, that's why I reported  yesterday night only, but it's futile now.",Fri Nov 17 02:53:29 +0000 2017
thread_2577130,10,brand,"@730723 Hey, Rahul. Thank you so much for your patience, we are still working on getting this issue resolved. We will be in touch as soon as possible.",Fri Nov 17 03:08:08 +0000 2017
thread_2577130,11,customer,@Uber_Support I resolved it myself. Chill!,Fri Nov 17 09:52:11 +0000 2017
thread_2577654,1,customer,"@Uber_Support hello, I paid £18 for an uber last night that I cancelled 5 seconds after ordering.. anything can be done about a refund?",Sun Nov 26 20:43:37 +0000 2017
thread_2577654,2,brand,@730840 Here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can assist.,Sun Nov 26 20:45:42 +0000 2017
thread_2578785,1,customer,@115873 @Uber_Support why the hell is my Uber requesting rides when the app isn’t running and location switched off! Not happy #hacked #virus https://t.co/BLiNqUnbWw,Thu Nov 16 21:44:21 +0000 2017
thread_2578785,2,brand,@385972 We're here to help! Please send us a note via https://t.co/kGIXas5Cxg so we can connect.,Thu Nov 16 21:51:12 +0000 2017
thread_2578785,3,customer,"@Uber_Support @385972 Yeah send them by using their website so that nobody else can see the failures of @Uber_Support, to affraid to discuss them here on Twitter.
@385972 why would you even use Uber?",Thu Nov 16 21:56:09 +0000 2017
thread_2578785,4,customer,@Uber_Support Still happening and I can’t delete payment details https://t.co/vJna92ck3z,Thu Nov 16 22:00:48 +0000 2017
thread_2578785,5,brand,"@385972 Hi, Sarah! Sorry for the trouble. Kindly send (DM) us your email address so we can assist your further.",Thu Nov 16 22:02:03 +0000 2017
thread_2578820,1,customer,@Uber_Support hi Team,Thu Nov 16 21:48:35 +0000 2017
thread_2578820,2,brand,@731098 Here to help! Can you DM us your email address and more details about your concern? Once we have this we'll be able to better assist.,Thu Nov 16 21:50:02 +0000 2017
thread_2580643,1,customer,@115873 Can you please upgrade your app to request non-smoking drivers/smoke-free cars?,Thu Nov 16 22:33:25 +0000 2017
thread_2580643,2,brand,@731438 Here to help. Send us a note at https://t.co/z33D4A8p40 so our team can connect.,Thu Nov 16 22:36:35 +0000 2017
thread_2580645,1,customer,@Uber_Support I booked a ride and it never showed up!,Thu Nov 16 22:31:07 +0000 2017
thread_2580645,2,brand,"@731439 Sorry for the trouble! Send us a note here, https://t.co/593jusCquh and our team will be in touch.",Thu Nov 16 22:31:51 +0000 2017
thread_2580664,1,customer,@115877 my order took over an hour to get here and it was wrong 😂😭😂,Thu Nov 16 22:15:54 +0000 2017
thread_2580664,2,brand,@731446 Here to help! Send us a note here https://t.co/DpLEahcQAT so we can assist.,Thu Nov 16 22:18:08 +0000 2017
thread_258173,1,customer,"@144886 I was sent this email and clicked the link, took a ride and I was charged full price https://t.co/uS0JKp69mx",Thu Oct 05 19:57:13 +0000 2017
thread_258173,2,brand,@177411 We're here to help! Please send us a DM with your Uber account email address and phone number.,Thu Oct 05 19:59:28 +0000 2017
thread_258173,3,customer,@Uber_Support Done,Thu Oct 05 20:07:30 +0000 2017
thread_2582026,1,customer,"So angry right now. @115873 has slugged me an $80 'cleaning fee' for a $7.50, 5 min trip. I made no mess whatsoever!",Thu Nov 16 22:49:08 +0000 2017
thread_2582026,2,brand,@686496 Sorry for the confusion! We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Thu Nov 16 22:54:43 +0000 2017
thread_2582026,3,customer,@Uber_Support Thank you very much. It was a rude shock.,Thu Nov 16 22:56:35 +0000 2017
thread_2584440,1,customer,"@127960 hi mr travis, I am Camilo Augusto from mexico city, I want share with you I new idea of service for UBER App, please type me :)",Thu Nov 16 23:56:57 +0000 2017
thread_2584440,2,brand,@732364 Happy to help. Send us a message here; https://t.co/balq3Eyso6 and we'd be happy to take a look.,Fri Nov 17 00:02:29 +0000 2017
thread_2584470,1,customer,"@Uber_Support  Help, my last trip with UBER the driver continued the travel when I went down and now I have an extra charge. HELP!!!!",Thu Nov 16 23:45:38 +0000 2017
thread_2584470,2,brand,@732375 Here to help! Send us a note via https://t.co/WFtPA6RjWt so our team can connect.,Thu Nov 16 23:50:55 +0000 2017
thread_2586444,1,customer,"@115873 Bruh, one of your workers kicked my bf out of his ride because HE cancelled the ride on accident and told him to order another one since he had to pick up another customer, leaving him in a not so good area 😡",Fri Nov 17 01:04:03 +0000 2017
thread_2586444,2,brand,"@732873 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/balq3Eyso6",Fri Nov 17 01:07:51 +0000 2017
thread_2586448,1,customer,"@115877 hi I order my food but ur driver refused the service, refund my money, what a good servixe",Fri Nov 17 00:58:21 +0000 2017
thread_2586448,2,brand,@732874 We're sorry to hear this was your experience. Contact us via https://t.co/hVMgTsth35 and we'll be in touch.,Fri Nov 17 01:03:00 +0000 2017
thread_2586448,3,customer,@Uber_Support ur driver was extremely rude n unfriendly. I ordered food for kids and asked him to just drop it off to the afterschool front door parking lot but he refused bc he doesnt want to get off the car n walk 5 steps to get there.,Fri Nov 17 01:16:42 +0000 2017
thread_2586448,4,brand,@732874 Here to help! Please send us a DM with your email address for further assist.,Fri Nov 17 01:19:21 +0000 2017
thread_2586448,5,customer,@Uber_Support I begged him to do delivery bc I was still in my office so can't be over there to pick up food for him but he hung up my phone n left. What a great service!,Fri Nov 17 01:20:10 +0000 2017
thread_2586448,6,brand,@732874 Happy to help! Please confirm your email address or phone number so we can further assist.,Fri Nov 17 01:30:37 +0000 2017
thread_2586448,7,customer,"@Uber_Support please give me your email address I will email you back, Thank you!",Fri Nov 17 02:05:08 +0000 2017
thread_2586448,8,customer,"@Uber_Support I mean your customer service email or phone # so that I can contact you, thank you",Fri Nov 17 02:06:27 +0000 2017
thread_2586448,9,brand,"@732874 Hi, Jessica. At this time, we do not offer phone support for past orders. Could you please DM us the email address linked to your account so we can connect further?",Fri Nov 17 02:19:04 +0000 2017
thread_2586448,10,customer,@Uber_Support whats your customer support address? I really want to complain the incident I had tonight. Your driver was so rude n unprofessional.,Fri Nov 17 03:15:00 +0000 2017
thread_2586448,11,customer,@Uber_Support I did DM please support. Thank you,Fri Nov 17 03:27:19 +0000 2017
thread_2588334,1,customer,@115873 Delivery guy didn't deliver my order. And was charged for it. My order id 69125 #ubereats. Can someone please check into this?,Mon Oct 30 18:03:51 +0000 2017
thread_2588334,2,brand,@733298 We're so sorry for the trouble! Please send us a note here; https://t.co/4HK4j3BAo6 so our team can assist.,Mon Oct 30 18:43:10 +0000 2017
thread_2588334,3,customer,@Uber_Support Done.,Mon Oct 30 18:58:01 +0000 2017
thread_2588341,1,customer,Uber improvements. Drivers to decide whether or not to accept long trips; compensated for waiting before trip starts https://t.co/ZGyjBgglvH,Mon Oct 30 17:49:42 +0000 2017
thread_2588341,2,brand,@733300 So sorry about the trouble! Please send us a DM with your email address and phone number so we can connect right away.,Mon Oct 30 18:34:07 +0000 2017
thread_2588341,3,customer,@Uber_Support I’m actually posting about your new changes not complaining,Mon Oct 30 18:40:26 +0000 2017
thread_2588341,4,customer,@733300 @Uber_Support 🤣🤣🤣🤣🤣🤣,Mon Oct 30 18:44:27 +0000 2017
thread_2589240,1,customer,@Uber_Support help! My name is somehow now spelt wrong on my account. The app will not let me change the name at all. How can I fix it?,Mon Oct 30 18:33:37 +0000 2017
thread_2589240,2,brand,@733479 Hi there! Please reach out to https://t.co/SjsQQ8ofRq and fill out the boxes at the bottom so we can get in touch.,Mon Oct 30 19:01:51 +0000 2017
thread_259063,1,customer,@115873 what’s the best email to resolve a driver problem 🙄,Thu Oct 05 20:14:10 +0000 2017
thread_259063,2,brand,@177601 Here to help. Send us a note at https://t.co/FF2YGTXUm8 so our team can connect.,Thu Oct 05 20:17:05 +0000 2017
thread_2592317,1,customer,@Uber_Support i need a copy of a receipt ... are you going to make me wait 4 days or can you send it to me now?... #herewegoagain,Fri Nov 17 01:45:55 +0000 2017
thread_2592317,2,brand,@364860 Here to help. Visit this link https://t.co/mHNQLPUf5T to further assist.,Fri Nov 17 02:02:42 +0000 2017
thread_2592317,3,customer,"@Uber_Support I appreciate the quick response, but we used Uber Events so we can not access it the way a normal account would. Is there another way?",Fri Nov 17 02:06:49 +0000 2017
thread_2592317,4,brand,"@364860 Thanks for reaching out. We typically request 4 days in order to send you a copy of your receipt for an event. However, you are free to address this with our support team through https://t.co/MToub8e1sI.",Fri Nov 17 02:25:05 +0000 2017
thread_2592317,5,customer,"@Uber_Support We have had trouble with your support team many times in the past. Could you still send me a copy of the receipt while we try working with the support team? Worst case, we get two receipts.. I’d hate to waste time with the support team when 4 days would have been quicker",Fri Nov 17 02:34:40 +0000 2017
thread_2592317,6,brand,"@364860 Hi, Paige. Happy to help. Please send us the details of the trip or order you're needing a receipt for via DM and we'll be glad to look into it for you.  https://t.co/sd7yH5jmbJ",Fri Nov 17 02:38:21 +0000 2017
thread_2592317,7,customer,@Uber_Support We found the receipt. Thank you for your promptness. I appreciate it a lot,Fri Nov 17 02:43:58 +0000 2017
thread_2595582,1,customer,@115873 get new drivers bruh they canceled infront of my house while I was walking toward the car. MY BOI DROVE OFF. Ya still charge me for that shit. FUCK NO. #fixyashit,Fri Nov 17 03:22:11 +0000 2017
thread_2595582,2,brand,@734943 Here to help! Send us a note here https://t.co/e8HVorX5rh so we can assist.,Fri Nov 17 03:34:37 +0000 2017
thread_2596495,1,customer,@Uber_Support I was charged 70% extra than displayed fare. Uber is so sneaky and shady!,Fri Nov 17 03:35:07 +0000 2017
thread_2596495,2,brand,@395965 So sorry for the trouble! Send us a note via https://t.co/oEOANqFpjc so our team can assist.,Fri Nov 17 03:51:32 +0000 2017
thread_2596495,3,customer,@Uber_Support I’ve sent it. Uber is wasting time NOW refunding discrepancy because I’m making noise. This is the 2nd time in 10 Days. Enough is enough. Fix your app/technology. Provide full refund and stop stealing from customers. #greed #incompetent,Fri Nov 17 03:57:14 +0000 2017
thread_2596495,4,brand,@395965 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Fri Nov 17 04:10:45 +0000 2017
thread_2596495,5,customer,@Uber_Support Yes but they aren’t really engaging in the conversation or providing rationale about this issue. Why is that?,Fri Nov 17 04:21:34 +0000 2017
